Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas73671	Pavarde73671	8	6	6	3
Vardas27313	Pavarde27313	10	3	7	3
Vardas73337	Pavarde73337	2	8	10	3
Vardas72333	Pavarde72333	8	4	8	3
Vardas83606	Pavarde83606	3	10	7	3
Vardas37152	Pavarde37152	10	4	6	3
Vardas72123	Pavarde72123	9	6	5	3
Vardas99492	Pavarde99492	10	3	7	3
Vardas36830	Pavarde36830	10	7	3	3
Vardas38407	Pavarde38407	3	10	7	3
Vardas79700	Pavarde79700	3	8	9	3
Vardas36752	Pavarde36752	8	6	6	3
Vardas36736	Pavarde36736	6	10	4	3
Vardas28346	Pavarde28346	10	6	4	3
Vardas73313	Pavarde73313	3	8	9	3
Vardas38583	Pavarde38583	8	4	8	3
Vardas79688	Pavarde79688	4	9	7	3
Vardas67527	Pavarde67527	6	3	2	5
Vardas28390	Pavarde28390	8	3	9	3
Vardas96140	Pavarde96140	6	7	7	3
Vardas73643	Pavarde73643	8	5	7	3
Vardas27964	Pavarde27964	3	7	10	3
Vardas72453	Pavarde72453	2	10	8	3
Vardas37508	Pavarde37508	10	9	1	3
Vardas36649	Pavarde36649	10	9	1	3
Vardas72791	Pavarde72791	8	7	5	3
Vardas37907	Pavarde37907	9	3	8	3
Vardas80133	Pavarde80133	7	7	6	3
Vardas80120	Pavarde80120	9	6	5	3
Vardas83741	Pavarde83741	5	10	5	3
Vardas27754	Pavarde27754	7	8	5	3
Vardas51394	Pavarde51394	3	2	6	5
Vardas97493	Pavarde97493	6	10	4	3
Vardas12221	Pavarde12221	4	4	3	5
Vardas45757	Pavarde45757	6	3	2	5
Vardas62048	Pavarde62048	4	1	6	5
Vardas45752	Pavarde45752	1	8	2	5
Vardas67425	Pavarde67425	1	8	2	5
Vardas72221	Pavarde72221	3	1	7	5
Vardas48916	Pavarde48916	5	3	3	5
Vardas51583	Pavarde51583	3	7	1	5
Vardas45597	Pavarde45597	5	5	1	5
Vardas19079	Pavarde19079	3	3	5	5
Vardas30278	Pavarde30278	4	6	10	3
Vardas33485	Pavarde33485	10	8	2	3
Vardas67176	Pavarde67176	1	7	3	5
Vardas72056	Pavarde72056	4	3	4	5
Vardas52539	Pavarde52539	1	8	2	5
Vardas51402	Pavarde51402	3	1	7	5
Vardas12848	Pavarde12848	3	1	7	5
Vardas81455	Pavarde81455	4	7	9	3
Vardas75997	Pavarde75997	4	8	8	3
Vardas9868	Pavarde9868	8	2	1	5
Vardas73962	Pavarde73962	6	3	2	5
Vardas51376	Pavarde51376	2	5	4	5
Vardas73748	Pavarde73748	4	1	6	5
Vardas51369	Pavarde51369	1	7	3	5
Vardas49838	Pavarde49838	2	7	2	5
Vardas75956	Pavarde75956	1	10	9	3
Vardas73806	Pavarde73806	2	1	8	5
Vardas18708	Pavarde18708	8	2	1	5
Vardas72358	Pavarde72358	2	5	4	5
Vardas32722	Pavarde32722	6	3	2	5
Vardas91708	Pavarde91708	6	4	1	5
Vardas91782	Pavarde91782	3	4	4	5
Vardas3133	Pavarde3133	4	1	6	5
Vardas33101	Pavarde33101	5	3	3	5
Vardas77506	Pavarde77506	5	8	7	3
Vardas32886	Pavarde32886	2	6	3	5
Vardas3259	Pavarde3259	2	4	5	5
Vardas3309	Pavarde3309	3	7	1	5
Vardas91227	Pavarde91227	6	1	4	5
Vardas91295	Pavarde91295	2	7	2	5
Vardas66731	Pavarde66731	4	4	3	5
Vardas49090	Pavarde49090	2	1	8	5
Vardas18988	Pavarde18988	4	2	5	5
Vardas49429	Pavarde49429	2	7	2	5
Vardas61884	Pavarde61884	5	5	1	5
Vardas49010	Pavarde49010	5	4	2	5
Vardas61888	Pavarde61888	3	3	5	5
Vardas10261	Pavarde10261	6	1	4	5
Vardas61787	Pavarde61787	3	5	3	5
Vardas72858	Pavarde72858	2	2	7	5
Vardas66672	Pavarde66672	5	1	5	5
Vardas51511	Pavarde51511	1	3	7	5
Vardas45215	Pavarde45215	4	4	3	5
Vardas12543	Pavarde12543	7	2	2	5
Vardas48728	Pavarde48728	2	1	8	5
Vardas67333	Pavarde67333	5	2	4	5
Vardas19138	Pavarde19138	1	9	1	5
Vardas20256	Pavarde20256	2	4	5	5
Vardas11426	Pavarde11426	5	3	3	5
Vardas46779	Pavarde46779	8	2	1	5
Vardas46792	Pavarde46792	1	7	3	5
Vardas70637	Pavarde70637	1	8	2	5
Vardas68679	Pavarde68679	1	7	3	5
Vardas62308	Pavarde62308	2	6	3	5
Vardas11755	Pavarde11755	1	6	4	5
Vardas47784	Pavarde47784	3	6	2	5
Vardas47771	Pavarde47771	1	9	1	5
Vardas70631	Pavarde70631	3	6	2	5
Vardas51907	Pavarde51907	1	2	8	5
Vardas47103	Pavarde47103	1	7	3	5
Vardas47176	Pavarde47176	4	3	4	5
Vardas47244	Pavarde47244	8	2	1	5
Vardas33504	Pavarde33504	8	3	9	3
Vardas51850	Pavarde51850	7	1	3	5
Vardas19820	Pavarde19820	6	3	2	5
Vardas69157	Pavarde69157	7	2	2	5
Vardas69200	Pavarde69200	5	2	4	5
Vardas47431	Pavarde47431	6	4	1	5
Vardas46979	Pavarde46979	3	1	7	5
Vardas47410	Pavarde47410	1	5	5	5
Vardas46050	Pavarde46050	6	1	4	5
Vardas78250	Pavarde78250	2	10	8	3
Vardas67760	Pavarde67760	3	5	3	5
Vardas67953	Pavarde67953	3	3	5	5
Vardas71392	Pavarde71392	1	4	6	5
Vardas98592	Pavarde98592	6	7	7	3
Vardas71559	Pavarde71559	1	1	9	5
Vardas67585	Pavarde67585	5	5	1	5
Vardas82371	Pavarde82371	4	6	10	3
Vardas18876	Pavarde18876	1	3	7	5
Vardas10137	Pavarde10137	5	5	1	5
Vardas33239	Pavarde33239	7	4	9	3
Vardas20529	Pavarde20529	3	6	2	5
Vardas73129	Pavarde73129	2	4	5	5
Vardas66424	Pavarde66424	4	6	1	5
Vardas66458	Pavarde66458	2	8	1	5
Vardas73003	Pavarde73003	2	1	8	5
Vardas17705	Pavarde17705	1	4	6	5
Vardas44691	Pavarde44691	5	3	3	5
Vardas66030	Pavarde66030	7	1	3	5
Vardas73502	Pavarde73502	8	1	2	5
Vardas52486	Pavarde52486	3	3	5	5
Vardas44857	Pavarde44857	1	4	6	5
Vardas91563	Pavarde91563	3	2	6	5
Vardas33296	Pavarde33296	7	10	3	3
Vardas18841	Pavarde18841	3	2	6	5
Vardas10075	Pavarde10075	6	4	1	5
Vardas10094	Pavarde10094	3	4	4	5
Vardas68889	Pavarde68889	5	5	1	5
Vardas62654	Pavarde62654	1	9	1	5
Vardas30191	Pavarde30191	8	10	2	3
Vardas62373	Pavarde62373	2	6	3	5
Vardas62371	Pavarde62371	2	2	7	5
Vardas46715	Pavarde46715	1	4	6	5
Vardas11100	Pavarde11100	3	3	5	5
Vardas33674	Pavarde33674	5	9	6	3
Vardas75701	Pavarde75701	5	6	9	3
Vardas53684	Pavarde53684	6	9	5	3
Vardas7480	Pavarde7480	4	10	6	3
Vardas54246	Pavarde54246	2	1	8	5
Vardas58945	Pavarde58945	1	3	7	5
Vardas53821	Pavarde53821	10	9	1	3
Vardas90311	Pavarde90311	7	3	10	3
Vardas54234	Pavarde54234	6	4	1	5
Vardas87647	Pavarde87647	10	7	3	3
Vardas5159	Pavarde5159	2	7	2	5
Vardas53536	Pavarde53536	7	9	4	3
Vardas5411	Pavarde5411	1	7	3	5
Vardas16136	Pavarde16136	7	8	5	3
Vardas90490	Pavarde90490	9	5	6	3
Vardas53661	Pavarde53661	8	7	5	3
Vardas55380	Pavarde55380	10	1	9	3
Vardas60371	Pavarde60371	9	1	10	3
Vardas61050	Pavarde61050	2	8	1	5
Vardas1719	Pavarde1719	10	4	6	3
Vardas17381	Pavarde17381	9	3	8	3
Vardas55222	Pavarde55222	9	3	8	3
Vardas36716	Pavarde36716	1	9	1	5
Vardas55275	Pavarde55275	9	10	1	3
Vardas85680	Pavarde85680	5	4	2	5
Vardas84867	Pavarde84867	1	8	2	5
Vardas21255	Pavarde21255	1	9	1	5
Vardas87763	Pavarde87763	8	9	3	3
Vardas21881	Pavarde21881	9	6	5	3
Vardas76100	Pavarde76100	1	2	8	5
Vardas1073	Pavarde1073	8	10	2	3
Vardas5691	Pavarde5691	1	7	3	5
Vardas54285	Pavarde54285	4	9	7	3
Vardas54272	Pavarde54272	8	6	6	3
Vardas61626	Pavarde61626	8	4	8	3
Vardas84873	Pavarde84873	7	3	1	5
Vardas20022	Pavarde20022	4	8	8	3
Vardas86016	Pavarde86016	2	5	4	5
Vardas53395	Pavarde53395	8	5	7	3
Vardas61660	Pavarde61660	9	5	6	3
Vardas37183	Pavarde37183	4	2	5	5
Vardas5734	Pavarde5734	5	2	4	5
Vardas53469	Pavarde53469	7	6	7	3
Vardas61584	Pavarde61584	10	6	4	3
Vardas75812	Pavarde75812	2	8	1	5
Vardas74320	Pavarde74320	10	10	9	1
Vardas86584	Pavarde86584	2	6	3	5
Vardas61671	Pavarde61671	9	10	1	3
Vardas55099	Pavarde55099	8	7	5	3
Vardas89991	Pavarde89991	1	9	10	3
Vardas83519	Pavarde83519	3	4	4	5
Vardas54608	Pavarde54608	2	9	9	3
Vardas7632	Pavarde7632	10	2	8	3
Vardas89966	Pavarde89966	6	5	9	3
Vardas83589	Pavarde83589	7	2	2	5
Vardas16665	Pavarde16665	7	7	6	3
Vardas89858	Pavarde89858	6	4	10	3
Vardas83376	Pavarde83376	6	1	4	5
Vardas60575	Pavarde60575	10	9	1	3
Vardas3631	Pavarde3631	10	7	3	3
Vardas76585	Pavarde76585	5	3	3	5
Vardas5489	Pavarde5489	7	6	7	3
Vardas83460	Pavarde83460	2	7	2	5
Vardas38115	Pavarde38115	6	4	1	5
Vardas22866	Pavarde22866	2	4	5	5
Vardas5477	Pavarde5477	7	9	4	3
Vardas7733	Pavarde7733	10	7	3	3
Vardas87891	Pavarde87891	3	10	7	3
Vardas35768	Pavarde35768	6	4	1	5
Vardas82896	Pavarde82896	1	2	8	5
Vardas82876	Pavarde82876	3	6	2	5
Vardas60304	Pavarde60304	10	10	9	1
Vardas36434	Pavarde36434	7	3	1	5
Vardas25949	Pavarde25949	7	4	9	3
Vardas14634	Pavarde14634	8	2	1	5
Vardas36550	Pavarde36550	5	2	4	5
Vardas7299	Pavarde7299	4	10	6	3
Vardas55239	Pavarde55239	8	4	8	3
Vardas23617	Pavarde23617	1	1	9	5
Vardas86632	Pavarde86632	7	3	1	5
Vardas55674	Pavarde55674	8	2	10	3
Vardas55771	Pavarde55771	8	10	2	3
Vardas54475	Pavarde54475	8	8	4	3
Vardas23009	Pavarde23009	8	2	1	5
Vardas38211	Pavarde38211	8	1	2	5
Vardas16697	Pavarde16697	9	5	6	3
Vardas83231	Pavarde83231	1	1	9	5
Vardas60725	Pavarde60725	8	7	5	3
Vardas10854	Pavarde10854	10	5	5	3
Vardas54720	Pavarde54720	10	9	1	3
Vardas38308	Pavarde38308	1	2	8	5
Vardas22125	Pavarde22125	10	2	8	3
Vardas89922	Pavarde89922	4	6	10	3
Vardas58198	Pavarde58198	8	5	7	3
Vardas88138	Pavarde88138	8	6	6	3
Vardas7455	Pavarde7455	1	1	9	5
Vardas88154	Pavarde88154	8	7	5	3
Vardas80312	Pavarde80312	1	1	9	5
Vardas80300	Pavarde80300	1	4	6	5
Vardas57789	Pavarde57789	6	10	4	3
Vardas58454	Pavarde58454	9	7	4	3
Vardas8482	Pavarde8482	5	3	3	5
Vardas58546	Pavarde58546	7	10	3	3
Vardas40300	Pavarde40300	3	4	4	5
Vardas16654	Pavarde16654	3	7	10	3
Vardas53447	Pavarde53447	3	2	6	5
Vardas58041	Pavarde58041	6	6	8	3
Vardas12937	Pavarde12937	7	7	6	3
Vardas88816	Pavarde88816	5	9	6	3
Vardas40874	Pavarde40874	4	5	2	5
Vardas57897	Pavarde57897	6	7	7	3
Vardas58353	Pavarde58353	9	7	4	3
Vardas53332	Pavarde53332	7	3	1	5
Vardas40582	Pavarde40582	2	3	6	5
Vardas58292	Pavarde58292	3	8	9	3
Vardas60266	Pavarde60266	4	3	4	5
Vardas88232	Pavarde88232	5	5	10	3
Vardas19442	Pavarde19442	5	9	6	3
Vardas56046	Pavarde56046	7	6	7	3
Vardas10865	Pavarde10865	10	10	9	1
Vardas55839	Pavarde55839	7	5	8	3
Vardas11809	Pavarde11809	6	7	7	3
Vardas78446	Pavarde78446	4	2	5	5
Vardas41758	Pavarde41758	3	1	7	5
Vardas1166	Pavarde1166	7	4	9	3
Vardas89481	Pavarde89481	6	10	4	3
Vardas42037	Pavarde42037	6	2	3	5
Vardas40604	Pavarde40604	2	4	5	5
Vardas1162	Pavarde1162	8	9	3	3
Vardas17445	Pavarde17445	6	9	5	3
Vardas13014	Pavarde13014	7	8	5	3
Vardas56369	Pavarde56369	6	4	10	3
Vardas7574	Pavarde7574	2	2	7	5
Vardas3745	Pavarde3745	10	8	2	3
Vardas7882	Pavarde7882	7	3	10	3
Vardas79754	Pavarde79754	3	5	3	5
Vardas22202	Pavarde22202	5	3	3	5
Vardas22260	Pavarde22260	3	7	1	5
Vardas36840	Pavarde36840	5	5	1	5
Vardas88596	Pavarde88596	2	9	9	3
Vardas57490	Pavarde57490	10	2	8	3
Vardas5194	Pavarde5194	8	9	3	3
Vardas3864	Pavarde3864	4	10	6	3
Vardas58700	Pavarde58700	5	9	6	3
Vardas8090	Pavarde8090	5	7	8	3
Vardas88552	Pavarde88552	4	6	10	3
Vardas85351	Pavarde85351	7	3	1	5
Vardas59135	Pavarde59135	2	5	4	5
Vardas54096	Pavarde54096	6	6	8	3
Vardas9786	Pavarde9786	6	6	8	3
Vardas88598	Pavarde88598	8	8	4	3
Vardas17838	Pavarde17838	3	9	8	3
Vardas18625	Pavarde18625	5	7	8	3
Vardas76173	Pavarde76173	2	6	3	5
Vardas13782	Pavarde13782	10	5	5	3
Vardas53994	Pavarde53994	5	8	7	3
Vardas76193	Pavarde76193	3	7	1	5
Vardas60867	Pavarde60867	8	3	9	3
Vardas21849	Pavarde21849	7	3	10	3
Vardas54306	Pavarde54306	2	10	8	3
Vardas5238	Pavarde5238	10	1	9	3
Vardas57167	Pavarde57167	8	6	6	3
Vardas79702	Pavarde79702	3	6	2	5
Vardas58840	Pavarde58840	2	9	9	3
Vardas79538	Pavarde79538	9	1	1	5
Vardas8431	Pavarde8431	6	1	4	5
Vardas7800	Pavarde7800	6	8	6	3
Vardas57249	Pavarde57249	9	3	8	3
Vardas89156	Pavarde89156	8	7	5	3
Vardas21611	Pavarde21611	2	4	5	5
Vardas5196	Pavarde5196	8	8	4	3
Vardas3852	Pavarde3852	3	9	8	3
Vardas38599	Pavarde38599	1	5	5	5
Vardas13760	Pavarde13760	9	8	3	3
Vardas85044	Pavarde85044	3	5	3	5
Vardas88502	Pavarde88502	10	4	6	3
Vardas9030	Pavarde9030	2	6	3	5
Vardas37085	Pavarde37085	9	1	1	5
Vardas58653	Pavarde58653	2	8	10	3
Vardas59169	Pavarde59169	8	1	2	5
Vardas89079	Pavarde89079	5	10	5	3
Vardas8115	Pavarde8115	5	8	7	3
Vardas89080	Pavarde89080	8	9	3	3
Vardas84149	Pavarde84149	4	10	6	3
Vardas44819	Pavarde44819	8	10	2	3
Vardas38947	Pavarde38947	8	6	6	3
Vardas95405	Pavarde95405	10	7	3	3
Vardas38935	Pavarde38935	8	9	3	3
Vardas83818	Pavarde83818	4	8	8	3
Vardas38931	Pavarde38931	3	10	7	3
Vardas95391	Pavarde95391	2	9	9	3
Vardas39379	Pavarde39379	7	7	6	3
Vardas71389	Pavarde71389	7	7	6	3
Vardas39259	Pavarde39259	7	6	7	3
Vardas39361	Pavarde39361	6	9	5	3
Vardas71571	Pavarde71571	7	7	6	3
Vardas40809	Pavarde40809	7	4	9	3
Vardas40696	Pavarde40696	8	10	2	3
Vardas47734	Pavarde47734	6	8	6	3
Vardas70357	Pavarde70357	6	8	6	3
Vardas40739	Pavarde40739	8	9	3	3
Vardas65362	Pavarde65362	9	1	10	3
Vardas69997	Pavarde69997	2	10	8	3
Vardas69958	Pavarde69958	6	4	10	3
Vardas84429	Pavarde84429	6	10	4	3
Vardas65599	Pavarde65599	10	6	4	3
Vardas14087	Pavarde14087	10	10	9	1
Vardas42910	Pavarde42910	8	10	2	3
Vardas43872	Pavarde43872	8	2	10	3
Vardas42895	Pavarde42895	9	8	3	3
Vardas71194	Pavarde71194	10	6	4	3
Vardas68273	Pavarde68273	5	7	8	3
Vardas39635	Pavarde39635	10	7	3	3
Vardas44030	Pavarde44030	3	9	8	3
Vardas39501	Pavarde39501	9	10	1	3
Vardas71241	Pavarde71241	3	7	10	3
Vardas39600	Pavarde39600	3	9	8	3
Vardas65547	Pavarde65547	6	7	7	3
Vardas71288	Pavarde71288	5	7	8	3
Vardas93381	Pavarde93381	9	9	2	3
Vardas39986	Pavarde39986	7	10	3	3
Vardas39983	Pavarde39983	1	10	9	3
Vardas39950	Pavarde39950	8	3	9	3
Vardas39806	Pavarde39806	5	6	9	3
Vardas39143	Pavarde39143	5	5	10	3
Vardas67532	Pavarde67532	6	8	6	3
Vardas71643	Pavarde71643	4	8	8	3
Vardas83896	Pavarde83896	7	6	7	3
Vardas47202	Pavarde47202	9	9	2	3
Vardas92216	Pavarde92216	10	5	5	3
Vardas48070	Pavarde48070	4	6	10	3
Vardas92671	Pavarde92671	5	10	5	3
Vardas92248	Pavarde92248	6	4	10	3
Vardas48155	Pavarde48155	2	8	10	3
Vardas65231	Pavarde65231	9	5	6	3
Vardas65229	Pavarde65229	3	9	8	3
Vardas47341	Pavarde47341	5	5	10	3
Vardas47315	Pavarde47315	5	5	10	3
Vardas65870	Pavarde65870	6	4	10	3
Vardas85915	Pavarde85915	5	6	9	3
Vardas47008	Pavarde47008	4	6	10	3
Vardas47188	Pavarde47188	9	3	8	3
Vardas92709	Pavarde92709	6	10	4	3
Vardas92558	Pavarde92558	6	5	9	3
Vardas92705	Pavarde92705	2	8	10	3
Vardas46255	Pavarde46255	6	9	5	3
Vardas66464	Pavarde66464	8	6	6	3
Vardas66181	Pavarde66181	9	6	5	3
Vardas66508	Pavarde66508	2	10	8	3
Vardas85694	Pavarde85694	8	2	10	3
Vardas46128	Pavarde46128	10	8	2	3
Vardas94911	Pavarde94911	8	7	5	3
Vardas65540	Pavarde65540	5	7	8	3
Vardas47632	Pavarde47632	4	6	10	3
Vardas84391	Pavarde84391	10	5	5	3
Vardas65531	Pavarde65531	10	9	1	3
Vardas65583	Pavarde65583	10	1	9	3
Vardas70779	Pavarde70779	10	8	2	3
Vardas40344	Pavarde40344	8	9	3	3
Vardas40329	Pavarde40329	2	10	8	3
Vardas94946	Pavarde94946	5	5	10	3
Vardas48349	Pavarde48349	9	1	10	3
Vardas85069	Pavarde85069	10	2	8	3
Vardas48365	Pavarde48365	3	9	8	3
Vardas48216	Pavarde48216	7	7	6	3
Vardas40550	Pavarde40550	3	8	9	3
Vardas48236	Pavarde48236	8	7	5	3
Vardas94807	Pavarde94807	2	8	10	3
Vardas65095	Pavarde65095	9	5	6	3
Vardas70621	Pavarde70621	10	9	1	3
Vardas65037	Pavarde65037	7	6	7	3
Vardas48391	Pavarde48391	9	6	5	3
Vardas48414	Pavarde48414	6	6	8	3
Vardas93227	Pavarde93227	6	5	9	3
Vardas19997	Pavarde19997	3	8	9	3
Vardas94135	Pavarde94135	10	3	7	3
Vardas15744	Pavarde15744	6	5	9	3
Vardas59274	Pavarde59274	5	2	4	5
Vardas84509	Pavarde84509	3	6	2	5
Vardas94149	Pavarde94149	9	10	1	3
Vardas42323	Pavarde42323	9	4	7	3
Vardas67154	Pavarde67154	5	7	8	3
Vardas69236	Pavarde69236	7	9	4	3
Vardas84423	Pavarde84423	1	8	2	5
Vardas85475	Pavarde85475	9	4	7	3
Vardas63908	Pavarde63908	10	9	10	1
Vardas83784	Pavarde83784	1	6	4	5
Vardas37846	Pavarde37846	2	5	4	5
Vardas41219	Pavarde41219	8	2	10	3
Vardas45493	Pavarde45493	9	4	7	3
Vardas21344	Pavarde21344	5	5	1	5
Vardas41208	Pavarde41208	8	8	4	3
Vardas93181	Pavarde93181	10	6	4	3
Vardas84481	Pavarde84481	7	8	5	3
Vardas21332	Pavarde21332	1	4	6	5
Vardas45040	Pavarde45040	10	3	7	3
Vardas6440	Pavarde6440	6	2	3	5
Vardas89902	Pavarde89902	8	8	4	3
Vardas1421	Pavarde1421	4	9	7	3
Vardas87853	Pavarde87853	7	10	3	3
Vardas1572	Pavarde1572	5	6	9	3
Vardas94171	Pavarde94171	9	4	7	3
Vardas16123	Pavarde16123	10	9	10	1
Vardas22948	Pavarde22948	6	3	2	5
Vardas8799	Pavarde8799	2	6	3	5
Vardas69398	Pavarde69398	7	7	6	3
Vardas6480	Pavarde6480	2	5	4	5
Vardas69585	Pavarde69585	9	6	5	3
Vardas26093	Pavarde26093	6	7	7	3
Vardas37595	Pavarde37595	2	4	5	5
Vardas42174	Pavarde42174	9	6	5	3
Vardas42001	Pavarde42001	1	9	10	3
Vardas84615	Pavarde84615	7	6	7	3
Vardas94256	Pavarde94256	4	10	6	3
Vardas20668	Pavarde20668	10	9	1	3
Vardas42778	Pavarde42778	5	1	5	5
Vardas37534	Pavarde37534	2	3	6	5
Vardas69085	Pavarde69085	3	9	8	3
Vardas67944	Pavarde67944	8	3	9	3
Vardas66664	Pavarde66664	7	5	8	3
Vardas43556	Pavarde43556	4	10	6	3
Vardas66957	Pavarde66957	1	10	9	3
Vardas66965	Pavarde66965	3	8	9	3
Vardas85031	Pavarde85031	6	5	9	3
Vardas93718	Pavarde93718	9	9	2	3
Vardas45740	Pavarde45740	6	6	8	3
Vardas85618	Pavarde85618	8	5	7	3
Vardas42553	Pavarde42553	9	5	6	3
Vardas69033	Pavarde69033	3	9	8	3
Vardas42558	Pavarde42558	6	9	5	3
Vardas43621	Pavarde43621	10	6	4	3
Vardas44092	Pavarde44092	10	6	4	3
Vardas44107	Pavarde44107	9	8	3	3
Vardas68960	Pavarde68960	7	10	3	3
Vardas68028	Pavarde68028	6	7	7	3
Vardas42579	Pavarde42579	10	7	3	3
Vardas68743	Pavarde68743	3	8	9	3
Vardas67897	Pavarde67897	3	10	7	3
Vardas43072	Pavarde43072	8	10	2	3
Vardas93906	Pavarde93906	10	2	8	3
Vardas42923	Pavarde42923	9	3	8	3
Vardas69655	Pavarde69655	6	5	9	3
Vardas67359	Pavarde67359	5	6	9	3
Vardas14395	Pavarde14395	10	10	9	1
Vardas58872	Pavarde58872	7	1	3	5
Vardas67402	Pavarde67402	8	6	6	3
Vardas67394	Pavarde67394	7	9	4	3
Vardas67293	Pavarde67293	4	8	8	3
Vardas67282	Pavarde67282	1	10	9	3
Vardas67260	Pavarde67260	8	8	4	3
Vardas69683	Pavarde69683	7	5	8	3
Vardas41765	Pavarde41765	4	6	10	3
Vardas4154	Pavarde4154	2	10	8	3
Vardas41708	Pavarde41708	2	10	8	3
Vardas45839	Pavarde45839	6	5	9	3
Vardas66715	Pavarde66715	7	3	10	3
Vardas43392	Pavarde43392	7	8	5	3
Vardas85633	Pavarde85633	8	4	8	3
Vardas66800	Pavarde66800	3	7	10	3
Vardas68642	Pavarde68642	9	8	3	3
Vardas92923	Pavarde92923	2	10	8	3
Vardas68567	Pavarde68567	10	8	2	3
Vardas92910	Pavarde92910	9	2	9	3
Vardas96809	Pavarde96809	3	3	5	5
Vardas87114	Pavarde87114	10	6	4	3
Vardas29436	Pavarde29436	9	10	10	1
Vardas31334	Pavarde31334	3	4	4	5
Vardas16217	Pavarde16217	4	2	5	5
Vardas20229	Pavarde20229	9	10	10	1
Vardas55681	Pavarde55681	1	5	5	5
Vardas60055	Pavarde60055	5	1	5	5
Vardas27773	Pavarde27773	1	9	1	5
Vardas27768	Pavarde27768	2	8	1	5
Vardas255	Pavarde255	6	3	2	5
Vardas52157	Pavarde52157	9	10	1	3
Vardas15781	Pavarde15781	10	1	9	3
Vardas90766	Pavarde90766	5	9	6	3
Vardas3315	Pavarde3315	9	6	5	3
Vardas25919	Pavarde25919	8	6	6	3
Vardas63106	Pavarde63106	4	10	6	3
Vardas63571	Pavarde63571	7	5	8	3
Vardas63117	Pavarde63117	8	7	5	3
Vardas22978	Pavarde22978	7	5	8	3
Vardas6383	Pavarde6383	5	9	6	3
Vardas28010	Pavarde28010	6	2	3	5
Vardas40138	Pavarde40138	10	9	10	1
Vardas80571	Pavarde80571	4	5	2	5
Vardas23871	Pavarde23871	9	8	3	3
Vardas64562	Pavarde64562	10	1	9	3
Vardas93690	Pavarde93690	1	9	1	5
Vardas48818	Pavarde48818	7	6	7	3
Vardas80777	Pavarde80777	4	5	2	5
Vardas17639	Pavarde17639	2	10	8	3
Vardas28017	Pavarde28017	2	1	8	5
Vardas8986	Pavarde8986	2	10	8	3
Vardas2782	Pavarde2782	9	7	4	3
Vardas27995	Pavarde27995	3	2	6	5
Vardas98891	Pavarde98891	6	4	1	5
Vardas5807	Pavarde5807	8	6	6	3
Vardas16392	Pavarde16392	2	4	5	5
Vardas53530	Pavarde53530	7	3	1	5
Vardas80915	Pavarde80915	3	5	3	5
Vardas15610	Pavarde15610	7	3	10	3
Vardas91910	Pavarde91910	9	5	6	3
Vardas12526	Pavarde12526	4	7	9	3
Vardas82240	Pavarde82240	4	5	2	5
Vardas82349	Pavarde82349	4	6	1	5
Vardas28174	Pavarde28174	1	5	5	5
Vardas62547	Pavarde62547	8	6	6	3
Vardas98599	Pavarde98599	2	6	3	5
Vardas42467	Pavarde42467	3	2	6	5
Vardas15989	Pavarde15989	5	3	3	5
Vardas6054	Pavarde6054	9	1	10	3
Vardas37255	Pavarde37255	10	9	10	1
Vardas53692	Pavarde53692	3	3	5	5
Vardas90665	Pavarde90665	9	5	6	3
Vardas52747	Pavarde52747	9	6	5	3
Vardas96222	Pavarde96222	1	3	7	5
Vardas82568	Pavarde82568	1	6	4	5
Vardas12323	Pavarde12323	7	10	3	3
Vardas53486	Pavarde53486	10	9	10	1
Vardas29672	Pavarde29672	3	8	9	3
Vardas6312	Pavarde6312	7	10	3	3
Vardas90661	Pavarde90661	7	6	7	3
Vardas82638	Pavarde82638	4	2	5	5
Vardas22991	Pavarde22991	1	9	10	3
Vardas52483	Pavarde52483	5	7	8	3
Vardas31285	Pavarde31285	4	4	3	5
Vardas52340	Pavarde52340	7	4	9	3
Vardas55992	Pavarde55992	1	3	7	5
Vardas19578	Pavarde19578	8	6	6	3
Vardas25381	Pavarde25381	6	9	5	3
Vardas26970	Pavarde26970	3	4	4	5
Vardas10154	Pavarde10154	7	6	7	3
Vardas50486	Pavarde50486	7	4	9	3
Vardas91874	Pavarde91874	9	2	9	3
Vardas2332	Pavarde2332	2	8	1	5
Vardas18373	Pavarde18373	8	8	4	3
Vardas50590	Pavarde50590	9	10	10	1
Vardas29386	Pavarde29386	5	3	3	5
Vardas28187	Pavarde28187	4	1	6	5
Vardas39898	Pavarde39898	2	5	4	5
Vardas62029	Pavarde62029	6	6	8	3
Vardas96160	Pavarde96160	4	4	3	5
Vardas36638	Pavarde36638	9	10	10	1
Vardas30860	Pavarde30860	2	5	4	5
Vardas2045	Pavarde2045	2	9	9	3
Vardas16149	Pavarde16149	2	3	6	5
Vardas49111	Pavarde49111	3	8	9	3
Vardas80979	Pavarde80979	3	3	5	5
Vardas10770	Pavarde10770	2	9	9	3
Vardas30368	Pavarde30368	2	6	3	5
Vardas30356	Pavarde30356	1	9	1	5
Vardas95282	Pavarde95282	1	5	5	5
Vardas94379	Pavarde94379	1	4	6	5
Vardas3001	Pavarde3001	8	8	4	3
Vardas49592	Pavarde49592	7	3	10	3
Vardas81025	Pavarde81025	4	4	3	5
Vardas6265	Pavarde6265	9	8	3	3
